maps,Maps \,Mapas \,,
PDNS_stopStatusButton_driveStatusText,Mark as Arrived \,Marcar como Llegado \,,
TNF_PD_markAsArrived,Mark as Arrived \,Marcar como Llegado \,,
PDNS_stopStatusButton_completeStopText,Mark Stop as Complete \,Marcar Parada como completa \,,
CAMFRAG_alignment_overlay_text,Match Paper to Frame \,Hacer Coincidir el Papel con el Marco \,,
CAMFRAG_alignment_overlay_text,Match Paper to Frame \,Hacer Coincidir el Papel con el Marco \,,
layoutmaven,Maven \,Maven \,,
CL_stoppedDrivingAlert_inapp,Maven Break Alert<br>10 min Rest Now? \,Alerta de Descanso Maven<br>10 min ¿Descansar ahora? \,,
maprouteListHelpModalsummaryInfo,Maven Dispatch provides you with two ways to view your routes. \,El despacho de Maven le ofrece dos formas de ver sus rutas. \,,
IMEF_imageContentDesc,Maven ELD \,Maven ELD \,,
helpersoverlayReportBugreportBugTitle,Maven has logged an error \,Maven ha registrado un error \,,
layoutreportBugTitle,Maven has logged an error \,Maven ha registrado un error \,,
notification_workflow_system_text,Maven has received an update \,Maven ha recibido una actualización \,,
layoutundergoingCleanup,Maven is performing a scheduled maintenance. Maven Dispatch will be offline for a couple of minutes.,Maven está realizando un mantenimiento programado. El despacho de Maven estará fuera de línea durante un par de minutos.,,
company_name,Maven Machines \,Máquinas Maven \,,
notification_ticker,Maven Machines \,Máquinas Maven \,,
notification_title,Maven Machines \,Máquinas Maven \,,
stopDetailsmavenSequence,Maven Stop Sequence \,Secuencia de parada Maven \,,
VHF_imageContentDesc,Maven VDA \,Maven VDA \,,
mealBreak,MEAL BREAK \,DESCANSO PARA COMER \,,
timelineEventName_thirtyMinuteBreak,Meal Break \,Descanso para comer \,,
CL_halfHourAlert_meal_inapp,Meal Required<br>30-Minute Meal Break \,Comida requerida <br>Pausa para comer de 30 minutos \,,
CL_halfHourAlert_meal_inapp_first,Meal Required<br>30-Minute Meal Break \,Comida requerida <br>Pausa para comer de 30 minutos \,,
overlays::multiStopOverlaymerge,Merge \,Unir \,,
overlays::mergeStopstitle,Merge %1$s Stops Together \,Unir %1$s Paradas Juntas \,,
PDRF_actionsMergeStops,Merge stops \,Combinar Paradas \,,
overlays::mergeStopsmergeStops,Merge Stops \,Combinar Paradas \,,
ELDAE_mergingEdits,Merging Edits \,Combinación de Ediciones \,,
overlays::mergeStopsmergingStops,Merging Stops \,Unión de Paradas \,,
MTF_messagesHeader,Messages \,Mensajes \,,
TLF_tabLayout_messages_tabText,Messages \,Mensajes \,,
miles_short_definition,mi \,mi \,,
miles_definition,miles \,millas \,,
ELDFRM_milesDrivenInputLayout_title,Miles Driven \,Millas Manejadas \,,
details_text_miles_driven,Miles Driven \,Millas Manejadas \,,
DOTDHF_currentDriveInformation_milesTodayKey,Miles Today \,Millas Hoy \,,
details_section_2_title,Mirror Checks \,Revisiones de Espejo \,,
details_text_mirror_check_interval,Mirror Checks Every: \,Revisar Espejo cada: \,,
details_text_graph_units,Mirror Checks per Minute \,Revisiones de Espejo por minuto \,,
filterstoolBarmiscButton,Misc Filters \,Filtros Misc \,,
PDCSDF_missedAppointmentWindow,Missed appointment window \,Ventana de citas perdidas \,,
PDCC_status_1219,Missed Appt \,Citas Perdidas \,,
PDDPST_buttonMissedAppt_text,Missed Appt \,Citas Perdidas \,,
PDCSDF_missedWindow,Missed appt window \,Ventana de citas perdidas \,,
dateTimeFormatmonthYear,MMMM YYYY \,MMMM YYYY \,,
helperscalendardaysOfWeek1,Mo \,Mo \,,
ACF_informationCheck_descDefaultText,Mobile Number / Email: \,Número de Celular / Correo electrónico: \,,
mobile_or_email,Mobile number or email \,Número de celular o correo electrónico \,,
ACF_informationCheck_descTextMobile,Mobile Number: %1$s \,Número de Celular: %1$s \,,
stopDetailsrecentDeliveryStatus,Most Recent Delivery Status \,Estado de Entrega más Reciente \,,
ELDTZ_timezoneItem_MountainTime_USCanada,Mountain Time (US &amp; Canada) \,Hora de la Montaña (US &amp; Canadá) \,,
CAMFRAG_detection_result_small,Move closer \,Muévete más cerca \,,
CAMFRAG_detection_result_small,Move closer \,Muévete más cerca \,,
ELDEDIT_movementTimeCannotBeEdited,Movement time cannot be edited. \,El tiempo de movimiento no se puede editar. \,,
ELDEDIT_movementEventsEditNoteText,Movement time must be labelled as Drive or the special categories ON Yard Moves or OFF Personal Conveyance.,El tiempo de movimiento debe etiquetarse como Drive o las categorías especiales ON Movimientos de Jardín o OFF Transporte Personal.,,
gridholdingAreastopsPanelmultiSelect,Multi Select \,Selección Múltiple \,,
stopsPanelmultiSelect,Multi Select \,Selección Múltiple \,,
ELDVN_multipleViolationSystemNotification,Multiple HOS Violations. \,Violaciones Múltiples de HOS. \,,
inbound::assignmentHeader,Multiple Plan Types \,Múltiples Tipos de Planes \,,
PDPSHC_cantAddNewShipment,Must complete all assigned shipments before adding a new one \,Debe completar todos los envíos asignados antes de agregar uno nuevo \,,
PDPSHC_cantAddNewShipment,Must complete all assigned shipments before adding a new one \,Debe completar todos los envíos asignados antes de agregar uno nuevo \,,
details_not_available,N/A \,N/A \,,
inbound::sortersname,Name \,Nombre \,,
inbound::trailername,Name \,Nombre \,,
stopsPanelsearchPlaceHolder,"Name, address, PRO or REF \","Nombre, dirección, PRO or REF \",,
utilBarsearchsearchBarPlaceholder,"Name, Address, PRO, REF, or Route Name \","Nombre, dirección, PRO, REF, o Nombre de la Ruta \",,
TNF_PD_routeAddedRouteName,Name: %1$s \,Nombre: %1$s \,,
PDRMV_navigateToTerminal,Navigate to Terminal \,Navegar a Terminal \,,
PDLS_explanationError,Need lunch explanation \,Necesita explicación de almuerzo \,,
PDDPST_buttonNeedsAppointment,Needs Appt \,Necesita Cita \,,
EHOS_SERVER_ERROR,Network error. \,Error de red. \,,
PDBBV_newShipmentText,New %1$s \,Nuevo %1$s \,,
VSLF_attemptingToConnect_failedWithTime,New connection attempt in %1$s. \,Nuevo intento de conexión en %1$s. \,,
MT_helpPopupTitle,New Feature \,Nueva Característica \,,
FORM_formsHomeNewFormTabTitle,New Form \,Forma Nueva \,,
DriverDash_newMessage,New Message \,Mensaje Nuevo \,,
DD_notification_speech_stop_added,New message \\u2502 %1$s. %2$s added. %3$s. %4$s %5$s. \,Mensaje nuevo \\u2502 %1$s. %2$s agregado. %3$s. %4$s %5$s. \,,
DD_notification_speech_stop_cancelled,New message \\u2502 %1$s. %2$s canceled. %3$s. %4$s %5$s. \,Mensaje nuevo \\u2502 %1$s. %2$s cancelado. %3$s. %4$s %5$s. \,,
DD_notification_speech_stop_modified,New message \\u2502 %1$s. %2$s modified. %3$s. %4$s %5$s. \,Mensaje nuevo \\u2502 %1$s. %2$s modificado. %3$s. %4$s %5$s. \,,
DD_notification_speech_stop_removed,New message \\u2502 %1$s. %2$s removed. %3$s. %4$s %5$s. \,Mensaje nuevo \\u2502 %1$s. %2$s eliminado. %3$s. %4$s %5$s. \,,
DD_notification_speech_stop_split,New message \\u2502 %1$s. %2$s split. %3$s. %4$s %5$s. \,Mensaje nuevo \\u2502 %1$s. %2$s dividido. %3$s. %4$s %5$s. \,,
DD_notificaiton_speech_lunch_stop_added,New Message \\u2502 %1$s. Lunch Stop added. \,Mensaje nuevo \\u2502 %1$s. Parada de almuerzo agregada. \,,
DD_notification_speech_route_added,New Message \\u2502 %1$s. New route added. \,Mensaje nuevo \\u2502 %1$s. Nueva ruta agregada. \,,
DD_notification_speech_route_rearranged,New Message \\u2502 %1$s. Route rearranged. \,Mensaje nuevo \\u2502 %1$s. Ruta reacomodada \,,
DD_notification_speech_new_message,New message %1$s. From %2$s: %3$s \,Mensaje nuevo %1$s. De %2$s: %3$s \,,
message_received_speech,New message from %1$s ..... %2$s ..... %3$s \,Mensaje nuevo de %1$s ..... %2$s ..... %3$s \,,
message_received_no_permission_speech,New message from %1$s ..... %2$s \,Mensaje nuevo de %1$s ..... %2$s \,,
MN_newMessageTitleText,New Messages \,Mensajes Nuevos \,,
MN_newMessageSystemContentText,New messages. Please view your messages tab for details. \,Mensajes Nuevos. Consulte la pestaña de mensajes para obtener más información.. \,,
overlays::splitStopsnewStopTitle,New Stop \,Parada Nueva \,,
core_workflow_notification_message_stop_added,New Stop %1$s has been Added \,Nueva Parada %1$s ha sido Agregada \,,
UPN_systemNotification_contentTitle,New Updates Available \,Nuevas Actualizaciones Disponibles \,,
CL_onDutyPopup_buttonText2,New Work Day \,Nuevo Día de Trabajo \,,
DOTLCF_topBarLayout_arrowRightDesc,Next \,Siguiente \,,
PDPPST_nextButton_text,Next \,Siguiente \,,
DriverDash_nextStop,Next Stop \,Siguiente Parada \,,
TLF_tabLayout_pdNextStop_tabText,Next Stop \,Siguiente Parada \,,
TLF_tabLayout_pdNextStop_tabText,Next Stop \,Siguiente Parada \,,
overlays::stopOverlayassignmentDetailsstopsAway_next,Next stop \,Siguiente parada \,,
PDSC_nextStop,Next Stop: \,Siguiente Parada: \,,
DriverDash_nextStops,Next Stops \,Siguientes Paradas \,,
nickname,Nickname or Handle (optional) \,Apodo o identificador (opcional) \,,
ELDAE_cancelRequestModalDialogNegativeButtonText,No \,No \,,
ISCGF_cancel_alert_negative,No \,No \,,
PDSPC_completeAgainDialogNegative,No \,No \,,
no,No \,No \,,
CF_noBarcodesFound,No %1$s found \,No %1$s encontrado \,,
CF_noBarcodesFound,No %1$s found \,No %1$s encontrado \,,
PDSHD_noEntryText,No %s for this shipment \,No %s para este envío \,,
thirdPartyDetailsnoValues,No 3rd Party details available for this shipment \,No 3rd Detalles del grupo disponibles para este envío \,,
ELDAIF_noActionItemImage_contentDesc,No Action Items \,Sin Elementos de Acción \,,
overlays::mergeStopsnoCloseTime,No close time \,Sin hora de cierre \,,
maprouteActionsModaldispatchError,"No closed routes are ready to be dispatched. The routes must be closed, have an assigned truck, and have an assigned driver.","No hay rutas cerradas listas para ser despachadas. Las rutas deben estar cerradas, tener un camión asignado y tener un conductor asignado.",,
PDSHI_shipmentNoDescription,No description \,Sin descripción \,,
FORM_miscellaneousFormMissingDescription,No description provided \,No se proporcionó descripción \,,
VSLF_noDeviceFoundText,No device found \,Ningún dispositivo encontrado \,,
PDCC_status_1226,No Freight \,Sin Flete \,,
PDCSDF_noFreightAvailable,No freight \,Sin Flete \,,
PDDPST_refusedNoFreight,No Freight \,Sin Flete \,,
PDDPST_refusedNoFreight,No Freight \,Sin Flete \,,
PDPPSO_noFreight_text,No Freight \,Sin Flete \,,
PDSPC_failedNoFreight_text,No Freight \,Sin Flete \,,
PDSPC_refusedNoFreight,No Freight \,Sin Flete \,,
PDSPC_refusedNoFreight,No Freight \,Sin Flete \,,
completionCodes::noFreight,No Freight \,Sin Flete \,,
stopStatusnoFreight,No Freight \,Sin Flete \,,
stopStatusnoFreightCheckStop,No Freight Checkstop \,Sin Control de Carga \,,
PDCC_status_1229,No Funds \,Sin Fondos \,,
PDDPST_buttonNoFunds_text,No Funds \,Sin Fondos \,,
PDDPST_buttonNoFunds_text,No Funds \,Sin Fondos \,,
ServerComm_noInternetConnectionFound,No internet connection detected. \,No se detectó conexión a Internet. \,,
gridmultiRoutenoManifests,No Manifests \,Sin Manifiestos \,,
toastMessages::noMatches,No matches with the current filters \,No hay coincidencias con los filtros actuales \,,
FORM_noMiscellaneousForms,No Miscellaneous Forms \,Sin Formas Misceláneas \,,
overlays::mergeStopsnoOpenTime,No open time \,Sin tiempo libre \,,
overlays::stopActionsnoPickupNeeded,No Pickup Needed \,No es Necesario Recoger \,,
stopStatusnoPickup,No Pickup Needed \,No es Necesario Recoger \,,
maprouteActionsModalcloseError,No planning routes are ready to be closed. The routes must be submitted to dock and have all assigned shipments in an “at dock” status.,"No hay rutas de planificación listas para ser cerradas. Las rutas deben enviarse al muelle y tener todos los envíos asignados en un estado ""en el muelle"".",,
maprouteActionsModalnoPlanningRoutesError,No planning routes are selected to sync. \,No se han seleccionado rutas de planificación para sincronizar. \,,
maprouteActionsModaltmsErrorInbound,No planning routes to submit to dock \,No hay rutas de planificación para enviar al puerto. \,,
maprouteActionsModaltmsError,No planning routes to sync \,No hay rutas de planificación para sincronizar \,,
PDDPST_buttonOk_text,No Problems \,Sin Problemas \,,
completionCodes::noProblems,No Problems \,Sin Problemas \,,
tableempty,No records found \,No se encontraron registros \,,
FORM_submittedNullWidget,No response \,Sin respuesta \,,
common::noResults,No results found \,No se han encontrado resultados \,,
filtersnoResults,No results found \,No se han encontrado resultados \,,
helperssearchDropdownnoResults,No results found \,No se han encontrado resultados \,,
searchPagenoResults,No results found \,No se han encontrado resultados \,,
PDRMV_routeMissing,No Route Assigned \,Sin Ruta Asignada \,,
maprouteActionsModalnoRoutesFound,No routes found \,No se encontraron rutas \,,
gridrouteGridnoRoutes,No routes have been added \,No se han agregado rutas \,,
overlays::stopOverlay::shipmentsList::noShipments,No shipments found \,No se encontraron envíos \,,
gridrouteInstancenoStops,No Stops Added \,Sin paradas añadidas \,,
PDNSV_noStopsAssigned,No Stops Assigned \,Sin Paradas Asignadas \,,
gridholdingAreanoStopsFound,No Stops Found \,No se Encontraron Paradas \,,
stopsPanelnoStopsFound,No stops found \,No se encontraron paradas \,,
overlays::multiRouteOverlaynoStops,No Stops in Route \,Sin Paradas en la Ruta \,,
overlays::routeOverlaynoStops,No Stops in Route \,Sin Paradas en la Ruta \,,
FORM_noSubmittedForms,No Submitted Forms \,Sin Formularios Enviados \,,
RMA_Cancel_email,No Thanks \,No Gracias \,,
inbound::noTrailerInfo,NO TRAILER INFORMATION AVAILABLE \,NO HAY INFORMACIÓN DE TRÁILER DISPONIBLE \,,
no_trips_assigned_contact_dispatch,No Trips Assigned.<br> Contact Dispatch. \,Sin Viajes Asignados.<br> Contacte a la Central. \,,
no_trips_found,No Trips Found \,No se Encontraron Viajes \,,
gridunassignedStopsnoStops,No Unassigned Stops \,Sin Paradas sin Asignar \,,
overlays::sameDaynoValidPickups,No Valid Pickups Found \,No se Encontraron Recolecciones Válidas \,,
overlays::sameDaynoValidPickupsFound,No Valid Pickups Found \,No se Encontraron Recolecciones Válidas \,,
overlays::undoSameDaynoValidPickups,No Valid Pickups Found \,No se Encontraron Recolecciones Válidas \,,
overlays::undoSameDaynoValidPickupsFound,No Valid Pickups Found \,No se Encontraron Recolecciones Válidas \,,
VSLF_list_noVDAFound,No VDAs found nearby. \,No se encontraron VDA cerca. \,,
TC_noVehicle,No Vehicle \,Sin Vehículo \,,
DVIRMF_noVehicleCurrentlySelected,No Vehicle Currently Selected \,Ningún Vehículo Actualmente Seleccionado \,,
ELDDCF_driveLockOutTitle,No Vehicle Currently Selected \,Ningún Vehículo Actualmente Seleccionado \,,
none,None \,Ninguno \,,
stopStatusnotAttempted,Not Attempted \,No Intentado \,,
GMF_mapNotAvailable,Not Available \,No Disponible \,,
PDRF_stopItem_stopAddress_default,Not available \,No disponible \,,
PDRF_stopItem_stopName_default,Not available \,No disponible \,,
PDSHDL_locationAddress_default,Not Available \,No Disponible \,,
PDSHDL_locationName_default,Not Available \,No Disponible \,,
PDSHI_productDetails_defaultText,Not Available \,No Disponible \,,
PDSII_textDefault,Not Available \,No Disponible \,,
PD_SDH_stopAddress_default,Not Available \,No Disponible \,,
PD_SDH_stopName_default,Not Available \,No Disponible \,,
details_not_available_speech,Not Available \,No Disponible \,,
pdca_shipment_no_phone_number,Not Available \,No Disponible \,,
ELDDSCF_vehicleAdapterNotConnected,Not Connected \,No Conectado \,,
TC_vdaNotConnected,Not Connected \,No Conectado \,,
PDCC_status_1223,Not Delivered - ACC Required \,No Entregado - ACC Requerido \,,
completionCodes::notDeliveredAccRequired,Not Delivered - ACC Required \,No Entregado - ACC Requerido \,,
PDCC_status_1202,Not Delivered - Collection Issue \,No Entregado - Problema de Recolección \,,
completionCodes::collectionIssue,Not Delivered - Collection Issue \,No Entregado - Problema de Recolección \,,
PDCC_status_1225,Not Delivered - Customer No Longer Wants \,No Entregado - El Cliente ya no Quiere \,,
completionCodes::noLongerWants,Not Delivered - Customer No Longer Wants \,No Entregado - El Cliente ya no Quiere \,,
PDCC_status_1200,Not Delivered - Damaged \,No Entregado - Dañado \,,
completionCodes::notDeliveredDamaged,Not Delivered - Damaged \,No Entregado - Dañado \,,
PDCC_status_1228,Not Delivered - Deliver Tomorrow \,No Entregado - Entregar Mañana \,,
PDCC_status_1222,Not Delivered - Needs Appt \,No Entregado – Necesita Cita \,,
completionCodes::needsApt,Not Delivered - Needs Appt \,No Entregado - Necesita Cita \,,
completionCodes::noFunds,Not Delivered - No Funds \,No Entregado – Sin Fondos \,,
PDCC_status_1204,Not Delivered - Not Ordered \,No Entregado – No Ordenado \,,
PDCC_status_1205,Not Delivered - Order Canceled \,No Entregado - Orden Cancelada\,,
PDCC_status_1203,Not Delivered - Other \,No Entregado - Otro \,,
completionCodes::notDeliveredOther,Not Delivered - Other \,No Entregado - Otro \,,
PDCC_status_1206,Not Delivered - Shipped Early \,No Entregado - Enviado Temprano \,,
PDCC_status_1207,Not Delivered - Shipped Late \,No Entregado – Enviado Tarde \,,
PDCC_status_1201,Not Delivered - Short \,No Entregado - Corto \,,
completionCodes::notDeliveredShort,Not Delivered - Short \,No Entregado - Corto \,,
completionCodes::notDeliveredUnableToAccess,Not Delivered - Unable to Access \,No Entregado – Sin Acceso \,,
PDCC_status_1208,Not Delivered - Wrong Item \,No Entregado - Artículo Incorrecto \,,
PDCC_status_1209,Not Delivered - Wrong Location \,No Entregado - Lugar Incorrecto \,,
PDDPSO_notDelivered_text,Not Delivered \,No Entregado \,,
ELDEVF_eventsList_dutyStatusDefaultText,Not Found \,No Encontrado \,,
ELDEVF_eventsList_dutyStatusLocationDefaultText,Not Found \,No Encontrado \,,
ELDEVF_eventsList_dutyStatusTimeDefaultText,Not Found \,No Encontrado \,,
ELDEVF_violationsList_headerDefaultText,Not Found \,No Encontrado \,,
ELDEVF_violationsList_locationDefaultText,Not Found \,No Encontrado \,,
overlays::stopOverlayheadernotGeocoded,Not Geocoded \,No Geocodificado \,,
gridrouteInstanceHeadernotLoggedIn,Not Logged In \,Sin Iniciar Sesión \,,
PDDPST_buttonNotOrdered,Not Ordered \,No Ordenado \,,
PDCC_status_1302,Not Picked Up - Cut Off \,No Recogido - Interrumpido \,,
PDCC_status_1300,Not Picked Up - No Freight \,No Recogido - Sin Flete \,,
PDCC_status_1301,Not Ready - Pick Up Tomorrow \,No Listo - Recoger Mañana \,,
PDCC_status_1304,Not Ready - Reschedule \,No Listo - Reprogramar \,,
PDDPST_buttonReschedule_text,Not Ready - Reschedule \,No Listo - Reprogramar  \,,
PDCC_status_1303,Not Ready - Return Today \,No Listo - Regresa Hoy \,,
PDDPST_buttonReturnToday_text,Not Ready - Return Today \,No Listo - Regresa Hoy \,,
routeStatusnotStarted,Not Started \,No Empezado \,,
ELDEXEP_exceptionStatusNotApplied,"Not used, no shift begun on this day. \","No utilizado, ningún turno comenzó en este día. \",,
common::note,Note \,Nota \,,
overlays::completeStopsnoteLabel,Note \,Nota \,,
ELDAE_noteForAdmin,Note for Admin \,Nota para el Administrador \,,
MTF_broadcastWarning,Note: This message will be sent to all list recipients individually.\c,Nota: Este mensaje se enviará a todos los destinatarios de la lista individualmente..\c,,
ELDEDIT_notesTitle,Notes \,Notas \,,
common::note_other,Notes \,Notas \,,
common::note_plural,Notes \,Notas \,,
DriverDash_notifications,Notifications \,Notificaciones \,,
ELDEVF_lowerBoundTimeTextForToday,NOW \,AHORA \,,
CL_help_text_4,"Now a timer shows the remaining break time. To finish the break, at any time press and hold the ""Finish Break"" button for 2 seconds.","Ahora un temporizador muestra el tiempo de descanso restante. Para finalizar el descanso, en cualquier momento mantenga presionado el botón ""Finalizar descanso"" durante 2 segundos",,
MT_helpPopupContentText,Now get Maven safety benefits even without the headset. Press & hold the button for 2 seconds to toggle On/Off.,Ahora obtenga los beneficios de seguridad de Maven incluso sin los auriculares. Mantenga presionado el botón durante 2 segundos para activar/desactivar.,,
PDDPD_numberPallets_text,# of Pallets \,# de Paletas \,,
PDDPD_numberPieces_text,# of Pieces \,# de Piezas \,,
ELD_dutyStatus_OFF,OFF \,APAGAD0 \,,
VSLF_wifiBluetoothOff,Off \,Apagado \,,
WSV_off,Off \,Apagado \,,
CAMFRAG_detection_result_off_center,Off center \,Fuera del centro \,,
CAMFRAG_detection_result_off_center,Off center \,Fuera del centro \,,
ELDDCF_dutyStatus_OFF,Off Duty \,Fuera de Servicio \,,
ELD_dutyStatus_OFF_long,Off Duty \,Fuera de Servicio \,,
ELD_dutyStatus_PC_long,Off Duty \,Fuera de Servicio \,,
timelineEventName_offDuty,Off Duty \,Fuera de Servicio \,,
CAMFRAG_detection_result_ok,OK \,OK \,,
CAMFRAG_detection_result_ok,OK \,OK \,,
ETNF_okButtonText,OK \,OK \,,
ok,OK \,OK \,,
MPDF_okayButtonText,Okay \,Okay \,,
ELD_dutyStatus_ON,ON \,ENCENDIDO \,,
VSLF_wifiBluetoothOn,On \,Encendido \,,
WSV_on,On \,Encendido \,,
onTenMinuteBreak,On 10 Min Paid Break \,En descanso pagado de 10 minutos \,,
onMealBreak,On 30 Min Meal Break \,En descanso para comer de 30 minutos \,,
maprouteListHelpModalonBreak,On Break \,En Descanso \,,
AUTH_FLOW_onDutyTitleInfoCompletion,On Duty \,En Servicio \,,
ELDDCF_dutyStatus_ON,On Duty \,En Servicio \,,
ELD_dutyStatus_ON_long,On Duty \,En Servicio \,,
timelineEventName_onDuty,On Duty \,En Servicio \,,
CL_twoHourAlert_inapp,On duty = 2 hrs<br>Plan a 10-minute break! \,En servicio = 2 hrs<br> Planifica un descanso de 10 minutos! \,,
ELDEXEP_onThisDayTitleText,on this day \,en este día \,,
details_hour_speech,One hour \,Una hora \,,
toastMessages::visibleResults,Only %1$s/%1$s results are currently visible \,Solamente %1$s/%1$s los resultados son visibles actualmente \,,
MAPSF_toast_onlyRecentEventsShown,Only Recent Events Shown \,Solo se muestran eventos recientes \,,
AU_error_OOPS,"Oops, Something went wrong. \",Huy! Algo salió mal. \,,
DOTSLR_sendingFailedErrorText_default,"Oops, Something went wrong. \",Huy! Algo salió mal. \,,
toastMessages::somethingWentWrong,"Oops, something went wrong. Please try again. \",Huy! Algo salió mal. Inténtalo de nuevo. \,,
AU_error_httpGone,"Oops, Something went wrong.<br>Please check your internet connection.\",Huy! Algo salió mal.<br> Por favor revise su conexión a internet.\,,
AU_error_askForHelp,"Oops, Something went wrong.<br>Tap here to get help. \",Huy! Algo salió mal.<br> Toque aquí para obtener ayuda. \,,
EDPF_generalErrorMessage,Oops! Something went wrong. \,Huy! Algo salió mal. \,,
PDSHI_rightChevron_contentDescription,Open \,Abierto \,,
PD_SDH_openMap_contentDesc,Open Address in Google Maps \,Abrir Dirección en Google Maps \,,
PD_SDH_drawable_openInMaps_text,OPEN IN MAPS \,ABRA EN MAPAS \,,
open_in_maps,Open in Maps \,Abra en mapas \,,
sortersopenTime,Open Time \,Tiempo Abierto \,,
PDRF_stopItem_stopTime_startOnly,Opens %1$s \,Abre %1$s \,,
dateTimeFormatopensAt,"Opens at \{\{startWindow, h:mma\}\} \","Abre a las {{comenzarVentana, h:mma}}",,
toastMessages::optimizationCouldNotBeDisabled,Optimization could not be disabled for routes. Try again later. \,No se pudo deshabilitar la optimización para las rutas. Vuelva a intentarlo más tarde. \,,
toastMessages::optimizedCouldNotBeDisabled,Optimization could not be disabled for the route. Try again later.,No se pudo deshabilitar la optimización para las rutas. Vuelva a intentarlo más tarde.,,
maprouteListoptimizeAllRoutes,Optimize All Routes \,Optimizar todas las Rutas \,,
overlays::routeOverlayoptimizeRoute,Optimize Route \,Optimizar Ruta \,,
maprouteListbuttonReOptimize,Optimize Routes \,Optimizar Rutas \,,
inbound::constantsassignedLabel,Optimize to city route \,Optimizar a la ruta de la ciudad \,,
mapaddLoadsectionTitle,Order and Asset Information \,Información de pedidos y activos \,,
PDDPST_buttonOrderCancelled,Order Canceled \,Orden Cancelada \,,
mapaddLoadorderDescriptionLabel,Order Description \,Descripción del Pedido \,,
organization,Organization \,Organización \,,
inbound::sortersoriginTerminal,Origin Terminal \,Terminal de Origen \,,
other,Other \,Otro \,,
ACC_otherAccessorialEditText_hint,Other Accessorial \,Otro Accesorio \,,
PDDPST_buttonOtherIssue_text,Other Issue \,Otro Tema \,,
PDCSDF_otherReason,Other reason \,Otra Razón \,,
PDVOR_chevron_contentDesc,Other route right chevron \,Chevron Derecho de Otra Ruta \,,
helpersreportBugFormsubtitle,Our team will be notified. \,Nuestro equipo será notificado. \,,
completionCodes::outForDelivery,Out for Delivery \,Fuera Para Entrega \,,
DOTSLR_success_outputFileComment,Output File Comment \,Comentario del Archivo de Salida \,,
DOT_COMMENT_textFieldTitle_text,Output File Comment \,Comentario del Archivo de Salida \,,
PDDPST_buttonOver_text,Over \,Sobre \,,
RLC_overlength_text,Overlength \,Longitud sobrepasada \,,
linehaul_override_and_confirm,Override and confirm Swap \,Anular y Confirmar el Intercambio \,,
details_section_1_title,Overview \,Visión general \,,
ELDTZ_timezoneItem_PacificTime_USCanada,Pacific Time (US &amp; Canada) \,Hora del Pacífico (US &amp; Canadá) \,,
PDDPD_damagedFreight_packagesFellOff,Packages fell off \,Los paquetes se cayeron \,,
VSLF_pair,PAIR \,PAR \,,
VSLF_paired,PAIRED \,EMPAREJADO \,,
common::pallet,Pallet \,Paleta \,,
common::palletLower,pallet \,paleta \,,
inbound::sorterspalletCount,Pallet Count (desc) \,Recuento de paletas (desc) \,,
PDPPSH_palletCountLayout_title,Pallet Count \,Recuento de paletas \,,
PDPPSH_palletSpacesLayout_title,Pallet Spaces \,Espacios de Paletas \,,
shipmentInformationpalletSpaces,Pallet Spaces \,Espacios de Paletas \,,
PDDPD_pallets_text,Pallets \,Paletas \,,
PDSHD_productTableHeader_pallets,Pallets \,Paletas \,,
common::palletLower_other,pallets \,paletas \,,
common::palletLower_plural,pallets \,paletas \,,
filtersmiscpalletsTitle,Pallets \,Paletas \,,
maprouteListHelpModalpallets,Pallets \,Paletas \,,
shipmentInformationpallets,Pallets \,Paletas \,,
sorterspallets,Pallets \,Paletas \,,
overlays::mergeStopsparentStopLabel,Parent Stop Details \,Detalles de la Parada Principal \,,
PDLS_lunchChoice4,"Part-time driver, no lunch required \","Conductor a tiempo parcial, no se requiere almuerzo \",,
PDDPST_buttonPartialRefusal_text,Partial Refusal \,Rechazo Parcial \,,
PDSPC_refusedPartial_text,Partial Refusal \,Rechazo Parcial \,,
PDDPD_partialRefusal_text,Partial Refusal Information \,Información de Rechazo Parcial \,,
ELDHF_shorthaulpassengerELDTimersTitle,Passenger-Carrying USA 150-mile Shorthaul \,Transporte de pasajeros de corto radio de 150 millas en EE. UU. \,,
DPF_password,Password \,Contraseña \,,
password,Password \,Contraseña \,,
AU_error_passwordMismatch,Passwords do not match. \,Las contraseñas no coinciden. \,,
PDCC_status_0,Pending \,Pendiente \,,
PDDPST_buttonPending_text,Pending \,Pendiente \,,
common::pending,Pending \,Pendiente \,,
completionCodes::pending,Pending \,Pendiente \,,
stopStatusstoppending,Pending Stop \,Parada Pendiente \,,
mapsideBarpending,Pending Stops \,Paradas Pendientes \,,
maptodaysDispatchNavigationpendingStops,Pending Stops \,Paradas Pendientes \,,
stopspendingStops,Pending Stops \,Paradas Pendientes \,,
ELD_dutyStatus_PC_long_main,Personal Conveyance \,Transporte Personal \,,
YMPC_personalConveyance,Personal Conveyance \,Transporte Personal \,,
ELDSTAT_PC_text,Personal Conveyance Enabled \,Transporte Personal Habilitado \,,
DPF_personalEmail,Personal Email \,Correo electrónico personal \,,
EDPF_personalEmail,Personal Email \,Correo electrónico personal \,,
DPF_personalPhone,Personal Phone \,Teléfono Personal \,,
EDPF_personalPhone,Personal Phone \,Teléfono Personal \,,
RLC_pff_text,PFF \,PFF \,,
